TaskID,TaskType,SourceRegion,ExecRegion,ArrivalHour,StartHour,Duration_h,FinishHour,GPU_Demand,PowerRate_MW_per_GPU,GPU_h,IT_MWh,MaxLatency_ms,ActualLatency_ms,LatestFinishHour
6230,AITraining,RegionF,RegionF,1554,1554,2.7333333333333334,1556.7333333333333,84.0,0.16,229.6,36.736,150.0,5.0,2406.0
6231,BatchInference,RegionA,RegionA,697,697,3.2666666666666666,700.2666666666667,4.0,0.1,13.066666666666666,1.3066666666666666,80.0,5.0,2406.0
6232,RealTimeInference,RegionA,RegionA,2389,2389,6.0,2395.0,5.0,0.08,30.0,2.4,20.0,5.0,2395.0
6233,BatchInference,RegionB,RegionB,491,491,3.75,494.75,15.0,0.1,56.25,5.625,80.0,5.0,2406.0
6234,RealTimeInference,RegionB,RegionB,1307,1307,5.65,1312.65,1.0,0.08,5.65,0.452,20.0,5.0,1313.0
6235,RealTimeInference,RegionB,RegionB,2392,2392,1.7333333333333334,2393.733333333333,1.0,0.08,1.7333333333333334,0.1386666666666667,20.0,5.0,2394.0
6236,BatchInference,RegionE,RegionE,1830,1830,2.566666666666667,1832.5666666666666,7.0,0.1,17.96666666666667,1.7966666666666669,80.0,5.0,2406.0
6237,AITraining,RegionF,RegionF,501,501,3.45,504.45,123.0,0.16,424.35,67.896,150.0,5.0,2406.0
6238,AITraining,RegionC,RegionC,2161,2161,1.55,2162.55,88.0,0.16,136.4,21.824,150.0,5.0,2406.0
6239,RealTimeInference,RegionA,RegionA,2367,2367,4.366666666666666,2371.366666666667,5.0,0.08,21.833333333333332,1.7466666666666666,20.0,5.0,2372.0
6240,BatchInference,RegionC,RegionC,2007,2007,4.75,2011.75,11.0,0.1,52.25,5.2250000000000005,80.0,5.0,2406.0
6241,BatchInference,RegionD,RegionD,1318,1318,5.833333333333333,1323.8333333333333,11.0,0.1,64.16666666666666,6.416666666666666,80.0,5.0,2406.0
6242,AITraining,RegionE,RegionE,1977,1977,4.466666666666667,1981.4666666666667,76.0,0.16,339.4666666666667,54.314666666666675,150.0,5.0,2406.0
6243,RealTimeInference,RegionC,RegionC,376,376,0.26666666666666666,376.26666666666665,5.0,0.08,1.3333333333333333,0.10666666666666666,20.0,5.0,377.0
6244,BatchInference,RegionA,RegionA,1213,1213,2.3666666666666667,1215.3666666666666,7.0,0.1,16.566666666666666,1.6566666666666667,80.0,5.0,2406.0
6245,AITraining,RegionD,RegionD,339,339,0.4,339.4,26.0,0.16,10.4,1.6640000000000001,150.0,5.0,2406.0
6246,BatchInference,RegionB,RegionB,2287,2287,2.1166666666666667,2289.116666666667,5.0,0.1,10.583333333333334,1.0583333333333333,80.0,5.0,2406.0
6247,RealTimeInference,RegionB,RegionB,843,843,5.483333333333333,848.4833333333333,7.0,0.08,38.38333333333333,3.070666666666667,20.0,5.0,849.0
6248,AITraining,RegionE,RegionE,319,321,0.65,321.65,118.0,0.16,76.7,12.272,150.0,5.0,2406.0
6249,RealTimeInference,RegionC,RegionC,2025,2025,2.75,2027.75,6.0,0.08,16.5,1.32,20.0,5.0,2028.0
6250,RealTimeInference,RegionE,RegionE,870,870,6.633333333333334,876.6333333333333,6.0,0.08,39.800000000000004,3.1840000000000006,20.0,5.0,877.0
6251,RealTimeInference,RegionA,RegionA,885,885,5.916666666666667,890.9166666666666,1.0,0.08,5.916666666666667,0.4733333333333334,20.0,5.0,891.0
6252,BatchInference,RegionB,RegionB,1577,1577,6.433333333333334,1583.4333333333334,6.0,0.1,38.6,3.8600000000000003,80.0,5.0,2406.0
6253,RealTimeInference,RegionB,RegionB,1997,1997,1.7333333333333334,1998.7333333333333,1.0,0.08,1.7333333333333334,0.1386666666666667,20.0,5.0,1999.0
6254,RealTimeInference,RegionB,RegionB,1394,1394,3.0,1397.0,3.0,0.08,9.0,0.72,20.0,5.0,1397.0
6255,RealTimeInference,RegionC,RegionC,2161,2161,1.1833333333333333,2162.1833333333334,1.0,0.08,1.1833333333333333,0.09466666666666668,20.0,5.0,2163.0
6256,AITraining,RegionF,RegionF,1283,1283,4.716666666666667,1287.7166666666667,94.0,0.16,443.3666666666667,70.93866666666666,150.0,5.0,2406.0
6257,BatchInference,RegionA,RegionA,1859,1859,0.16666666666666666,1859.1666666666667,19.0,0.1,3.1666666666666665,0.31666666666666665,80.0,5.0,2406.0
6258,AITraining,RegionD,RegionD,630,630,4.416666666666667,634.4166666666666,122.0,0.16,538.8333333333334,86.21333333333334,150.0,5.0,2406.0
6259,AITraining,RegionD,RegionD,432,432,3.033333333333333,435.03333333333336,38.0,0.16,115.26666666666667,18.442666666666668,150.0,5.0,2406.0
6260,RealTimeInference,RegionB,RegionB,896,896,5.05,901.05,2.0,0.08,10.1,0.8079999999999999,20.0,5.0,902.0
6261,BatchInference,RegionD,RegionD,1579,1579,5.783333333333333,1584.7833333333333,11.0,0.1,63.61666666666667,6.361666666666667,80.0,5.0,2406.0
6262,BatchInference,RegionE,RegionE,2103,2103,6.366666666666666,2109.366666666667,19.0,0.1,120.96666666666665,12.096666666666666,80.0,5.0,2406.0
6263,RealTimeInference,RegionD,RegionD,1639,1639,2.3833333333333333,1641.3833333333334,5.0,0.08,11.916666666666666,0.9533333333333333,20.0,5.0,1642.0
6264,RealTimeInference,RegionA,RegionA,281,281,1.25,282.25,3.0,0.08,3.75,0.3,20.0,5.0,283.0
6265,BatchInference,RegionB,RegionB,1732,1732,3.4,1735.4,14.0,0.1,47.6,4.760000000000001,80.0,5.0,2406.0
6266,RealTimeInference,RegionB,RegionB,1258,1258,2.8333333333333335,1260.8333333333333,2.0,0.08,5.666666666666667,0.45333333333333337,20.0,5.0,1261.0
6267,AITraining,RegionE,RegionE,418,418,0.4,418.4,103.0,0.16,41.2,6.5920000000000005,150.0,5.0,2406.0
6268,RealTimeInference,RegionC,RegionC,1888,1888,0.6,1888.6,5.0,0.08,3.0,0.24,20.0,5.0,1889.0
6269,RealTimeInference,RegionC,RegionC,451,451,1.2666666666666666,452.26666666666665,4.0,0.08,5.066666666666666,0.4053333333333333,20.0,5.0,453.0
6270,RealTimeInference,RegionF,RegionF,67,67,3.3833333333333333,70.38333333333334,6.0,0.08,20.3,1.624,20.0,5.0,71.0
6271,BatchInference,RegionA,RegionA,766,766,0.6833333333333333,766.6833333333333,10.0,0.1,6.833333333333334,0.6833333333333335,80.0,5.0,2406.0
6272,BatchInference,RegionB,RegionB,117,117,3.5833333333333335,120.58333333333333,10.0,0.1,35.833333333333336,3.583333333333334,80.0,5.0,2406.0
6273,BatchInference,RegionC,RegionC,2174,2174,0.8666666666666667,2174.866666666667,6.0,0.1,5.2,0.52,80.0,5.0,2406.0
6274,BatchInference,RegionD,RegionD,1441,1441,4.466666666666667,1445.4666666666667,7.0,0.1,31.266666666666666,3.126666666666667,80.0,5.0,2406.0
6275,BatchInference,RegionD,RegionD,484,484,5.466666666666667,489.46666666666664,13.0,0.1,71.06666666666666,7.1066666666666665,80.0,5.0,2406.0
6276,AITraining,RegionF,RegionF,344,344,5.533333333333333,349.53333333333336,126.0,0.16,697.1999999999999,111.55199999999999,150.0,5.0,2406.0
6277,BatchInference,RegionA,RegionA,1767,1767,2.45,1769.45,10.0,0.1,24.5,2.45,80.0,5.0,2406.0
6278,RealTimeInference,RegionA,RegionA,616,616,5.183333333333334,621.1833333333333,4.0,0.08,20.733333333333334,1.6586666666666667,20.0,5.0,622.0
6279,BatchInference,RegionB,RegionB,2056,2056,6.033333333333333,2062.0333333333333,17.0,0.1,102.56666666666666,10.256666666666668,80.0,5.0,2406.0
6280,BatchInference,RegionC,RegionC,2080,2080,2.9166666666666665,2082.9166666666665,7.0,0.1,20.416666666666664,2.0416666666666665,80.0,5.0,2406.0
6281,BatchInference,RegionD,RegionD,217,217,1.3666666666666667,218.36666666666667,8.0,0.1,10.933333333333334,1.0933333333333335,80.0,5.0,2406.0
6282,BatchInference,RegionE,RegionE,1116,1116,6.3,1122.3,22.0,0.1,138.6,13.86,80.0,5.0,2406.0
6283,BatchInference,RegionF,RegionF,400,400,4.616666666666666,404.6166666666667,21.0,0.1,96.94999999999999,9.695,80.0,5.0,2406.0
6284,RealTimeInference,RegionA,RegionA,1566,1566,6.416666666666667,1572.4166666666667,3.0,0.08,19.25,1.54,20.0,5.0,1573.0
6285,AITraining,RegionD,RegionD,1730,1730,6.65,1736.65,117.0,0.16,778.0500000000001,124.48800000000001,150.0,5.0,2406.0
6286,RealTimeInference,RegionB,RegionB,1204,1204,6.533333333333333,1210.5333333333333,2.0,0.08,13.066666666666666,1.0453333333333332,20.0,5.0,1211.0
6287,RealTimeInference,RegionB,RegionB,1649,1649,4.566666666666666,1653.5666666666666,6.0,0.08,27.4,2.1919999999999997,20.0,5.0,1654.0
6288,RealTimeInference,RegionC,RegionC,1130,1130,4.616666666666666,1134.6166666666666,3.0,0.08,13.849999999999998,1.1079999999999999,20.0,5.0,1135.0
6289,AITraining,RegionF,RegionF,2021,2021,4.183333333333334,2025.1833333333334,103.0,0.16,430.8833333333334,68.94133333333335,150.0,5.0,2406.0
6290,AITraining,RegionA,RegionA,1775,1775,5.7,1780.7,119.0,0.16,678.3000000000001,108.52800000000002,150.0,5.0,2406.0
6291,RealTimeInference,RegionA,RegionA,204,204,4.7,208.7,6.0,0.08,28.200000000000003,2.2560000000000002,20.0,5.0,209.0
6292,AITraining,RegionD,RegionD,1019,1019,4.45,1023.45,65.0,0.16,289.25,46.28,150.0,5.0,2406.0
6293,RealTimeInference,RegionB,RegionB,899,899,2.8333333333333335,901.8333333333334,3.0,0.08,8.5,0.68,20.0,5.0,902.0
6294,RealTimeInference,RegionB,RegionB,217,217,1.0333333333333334,218.03333333333333,5.0,0.08,5.166666666666667,0.4133333333333334,20.0,5.0,219.0
6295,RealTimeInference,RegionC,RegionC,2356,2356,4.566666666666666,2360.5666666666666,6.0,0.08,27.4,2.1919999999999997,20.0,5.0,2361.0
6296,BatchInference,RegionF,RegionF,977,977,5.266666666666667,982.2666666666667,9.0,0.1,47.4,4.74,80.0,5.0,2406.0
6297,RealTimeInference,RegionA,RegionA,2179,2179,5.783333333333333,2184.7833333333333,5.0,0.08,28.916666666666664,2.313333333333333,20.0,5.0,2185.0
6298,RealTimeInference,RegionA,RegionA,1128,1128,3.433333333333333,1131.4333333333334,5.0,0.08,17.166666666666664,1.373333333333333,20.0,5.0,1132.0
6299,RealTimeInference,RegionB,RegionB,1657,1657,3.5166666666666666,1660.5166666666667,1.0,0.08,3.5166666666666666,0.2813333333333333,20.0,5.0,1661.0
6300,BatchInference,RegionD,RegionD,1609,1609,3.8666666666666667,1612.8666666666666,20.0,0.1,77.33333333333333,7.733333333333333,80.0,5.0,2406.0
6301,RealTimeInference,RegionC,RegionC,900,900,3.283333333333333,903.2833333333333,5.0,0.08,16.416666666666664,1.3133333333333332,20.0,5.0,904.0
6302,AITraining,RegionF,RegionF,1098,1098,2.5166666666666666,1100.5166666666667,33.0,0.16,83.05,13.288,150.0,5.0,2406.0
6303,BatchInference,RegionA,RegionA,842,842,5.266666666666667,847.2666666666667,11.0,0.1,57.93333333333333,5.793333333333333,80.0,5.0,2406.0
6304,RealTimeInference,RegionA,RegionA,833,833,5.016666666666667,838.0166666666667,7.0,0.08,35.11666666666667,2.8093333333333335,20.0,5.0,839.0
6305,BatchInference,RegionB,RegionB,1179,1179,5.116666666666666,1184.1166666666666,4.0,0.1,20.466666666666665,2.0466666666666664,80.0,5.0,2406.0
6306,AITraining,RegionD,RegionD,1179,1179,3.683333333333333,1182.6833333333334,16.0,0.16,58.93333333333333,9.429333333333332,150.0,5.0,2406.0
6307,AITraining,RegionE,RegionE,12,12,1.8166666666666667,13.816666666666666,69.0,0.16,125.35,20.056,150.0,5.0,2406.0
6308,RealTimeInference,RegionC,RegionC,758,758,4.533333333333333,762.5333333333333,7.0,0.08,31.733333333333334,2.538666666666667,20.0,5.0,763.0
6309,AITraining,RegionF,RegionF,1952,1952,3.1166666666666667,1955.1166666666666,37.0,0.16,115.31666666666666,18.450666666666667,150.0,5.0,2406.0
6310,AITraining,RegionB,RegionB,1250,1250,2.15,1252.15,60.0,0.16,129.0,20.64,150.0,5.0,2406.0
6311,AITraining,RegionD,RegionD,977,977,5.183333333333334,982.1833333333333,87.0,0.16,450.95000000000005,72.15200000000002,150.0,5.0,2406.0
6312,RealTimeInference,RegionB,RegionB,1290,1290,0.25,1290.25,3.0,0.08,0.75,0.06,20.0,5.0,1291.0
6313,AITraining,RegionE,RegionE,284,284,3.9,287.9,36.0,0.16,140.4,22.464000000000002,150.0,5.0,2406.0
6314,RealTimeInference,RegionC,RegionC,767,767,1.8,768.8,3.0,0.08,5.4,0.43200000000000005,20.0,5.0,769.0
6315,BatchInference,RegionE,RegionE,1864,1864,6.2,1870.2,23.0,0.1,142.6,14.26,80.0,5.0,2406.0
6316,RealTimeInference,RegionF,RegionF,52,52,3.1666666666666665,55.166666666666664,5.0,0.08,15.833333333333332,1.2666666666666666,20.0,5.0,56.0
6317,AITraining,RegionD,RegionD,1943,1943,3.316666666666667,1946.3166666666666,39.0,0.16,129.35,20.695999999999998,150.0,5.0,2406.0
6318,BatchInference,RegionB,RegionB,1368,1368,1.2833333333333334,1369.2833333333333,5.0,0.1,6.416666666666667,0.6416666666666667,80.0,5.0,2406.0
6319,RealTimeInference,RegionB,RegionB,727,727,1.25,728.25,1.0,0.08,1.25,0.1,20.0,5.0,729.0
6320,BatchInference,RegionD,RegionD,315,315,2.2,317.2,11.0,0.1,24.200000000000003,2.4200000000000004,80.0,5.0,2406.0
6321,RealTimeInference,RegionC,RegionC,39,39,2.75,41.75,6.0,0.08,16.5,1.32,20.0,5.0,42.0
6322,AITraining,RegionF,RegionF,1442,1442,5.5,1447.5,25.0,0.16,137.5,22.0,150.0,5.0,2406.0
6323,BatchInference,RegionA,RegionA,2388,2388,2.3666666666666667,2390.366666666667,5.0,0.1,11.833333333333334,1.1833333333333333,80.0,5.0,2406.0
6324,RealTimeInference,RegionA,RegionA,2000,2000,2.4833333333333334,2002.4833333333333,2.0,0.08,4.966666666666667,0.39733333333333337,20.0,5.0,2003.0
6325,RealTimeInference,RegionB,RegionB,1935,1935,2.6333333333333333,1937.6333333333334,2.0,0.08,5.266666666666667,0.42133333333333334,20.0,5.0,1938.0
6326,RealTimeInference,RegionB,RegionB,185,185,2.3333333333333335,187.33333333333334,5.0,0.08,11.666666666666668,0.9333333333333335,20.0,5.0,188.0
6327,RealTimeInference,RegionC,RegionC,2323,2323,4.316666666666666,2327.3166666666666,5.0,0.08,21.583333333333332,1.7266666666666666,20.0,5.0,2328.0
6328,AITraining,RegionF,RegionF,1190,1190,1.35,1191.35,79.0,0.16,106.65,17.064,150.0,5.0,2406.0
6329,RealTimeInference,RegionF,RegionF,2151,2151,2.816666666666667,2153.8166666666666,1.0,0.08,2.816666666666667,0.22533333333333336,20.0,5.0,2154.0
6330,AITraining,RegionC,RegionC,685,685,4.016666666666667,689.0166666666667,85.0,0.16,341.4166666666667,54.62666666666667,150.0,5.0,2406.0
6331,RealTimeInference,RegionA,RegionA,384,384,4.533333333333333,388.53333333333336,5.0,0.08,22.666666666666664,1.8133333333333332,20.0,5.0,389.0
6332,RealTimeInference,RegionB,RegionB,1247,1247,0.2833333333333333,1247.2833333333333,7.0,0.08,1.9833333333333334,0.15866666666666668,20.0,5.0,1248.0
6333,AITraining,RegionE,RegionE,1374,1374,3.3833333333333333,1377.3833333333334,88.0,0.16,297.73333333333335,47.63733333333334,150.0,5.0,2406.0
6334,BatchInference,RegionD,RegionD,2009,2009,5.85,2014.85,10.0,0.1,58.5,5.8500000000000005,80.0,5.0,2406.0
6335,AITraining,RegionF,RegionF,1436,1436,4.966666666666667,1440.9666666666667,25.0,0.16,124.16666666666667,19.866666666666667,150.0,5.0,2406.0
6336,AITraining,RegionA,RegionA,1054,1054,4.65,1058.65,22.0,0.16,102.30000000000001,16.368000000000002,150.0,5.0,2406.0
6337,AITraining,RegionD,RegionD,1992,1992,2.8833333333333333,1994.8833333333334,59.0,0.16,170.11666666666667,27.218666666666667,150.0,5.0,2406.0
6338,BatchInference,RegionB,RegionB,1492,1492,3.6166666666666667,1495.6166666666666,16.0,0.1,57.86666666666667,5.786666666666667,80.0,5.0,2406.0
6339,BatchInference,RegionC,RegionC,55,55,5.05,60.05,8.0,0.1,40.4,4.04,80.0,5.0,2406.0
6340,BatchInference,RegionD,RegionD,1233,1233,0.7833333333333333,1233.7833333333333,9.0,0.1,7.05,0.7050000000000001,80.0,5.0,2406.0
6341,AITraining,RegionF,RegionF,1366,1366,6.416666666666667,1372.4166666666667,118.0,0.16,757.1666666666667,121.14666666666668,150.0,5.0,2406.0
6342,AITraining,RegionF,RegionF,1983,1983,1.1333333333333333,1984.1333333333334,63.0,0.16,71.39999999999999,11.424,150.0,5.0,2406.0
6343,RealTimeInference,RegionA,RegionA,1105,1105,3.783333333333333,1108.7833333333333,5.0,0.08,18.916666666666664,1.5133333333333332,20.0,5.0,1109.0
6344,AITraining,RegionD,RegionD,2127,2127,2.3,2129.3,70.0,0.16,161.0,25.76,150.0,5.0,2406.0
6345,AITraining,RegionD,RegionD,84,84,6.616666666666666,90.61666666666666,23.0,0.16,152.18333333333334,24.349333333333334,150.0,5.0,2406.0
6346,RealTimeInference,RegionB,RegionB,1680,1680,2.066666666666667,1682.0666666666666,5.0,0.08,10.333333333333334,0.8266666666666668,20.0,5.0,1683.0
6347,RealTimeInference,RegionC,RegionC,580,580,5.033333333333333,585.0333333333333,5.0,0.08,25.166666666666664,2.013333333333333,20.0,5.0,586.0
6348,BatchInference,RegionE,RegionE,2039,2045,4.733333333333333,2049.733333333333,20.0,0.1,94.66666666666667,9.466666666666667,80.0,5.0,2406.0
6349,RealTimeInference,RegionA,RegionA,1000,1000,5.866666666666666,1005.8666666666667,1.0,0.08,5.866666666666666,0.4693333333333333,20.0,5.0,1006.0
6350,AITraining,RegionD,RegionD,1764,1764,3.15,1767.15,48.0,0.16,151.2,24.192,150.0,5.0,2406.0
6351,BatchInference,RegionB,RegionB,845,845,2.3666666666666667,847.3666666666667,12.0,0.1,28.4,2.84,80.0,5.0,2406.0
6352,AITraining,RegionD,RegionD,365,365,2.3833333333333333,367.3833333333333,86.0,0.16,204.96666666666667,32.794666666666664,150.0,5.0,2406.0
6353,RealTimeInference,RegionB,RegionB,1547,1547,4.166666666666667,1551.1666666666667,1.0,0.08,4.166666666666667,0.33333333333333337,20.0,5.0,1552.0
6354,AITraining,RegionF,RegionF,442,442,0.21666666666666667,442.21666666666664,92.0,0.16,19.933333333333334,3.1893333333333334,150.0,5.0,2406.0
6355,BatchInference,RegionF,RegionF,2231,2231,2.9,2233.9,11.0,0.1,31.9,3.19,80.0,5.0,2406.0
6356,BatchInference,RegionA,RegionA,2158,2158,0.9,2158.9,8.0,0.1,7.2,0.7200000000000001,80.0,5.0,2406.0
6357,RealTimeInference,RegionA,RegionA,1086,1086,2.95,1088.95,2.0,0.08,5.9,0.47200000000000003,20.0,5.0,1089.0
6358,AITraining,RegionD,RegionD,1428,1428,0.23333333333333334,1428.2333333333333,112.0,0.16,26.133333333333333,4.181333333333333,150.0,5.0,2406.0
6359,BatchInference,RegionD,RegionD,1601,1601,4.266666666666667,1605.2666666666667,11.0,0.1,46.93333333333333,4.693333333333333,80.0,5.0,2406.0
6360,AITraining,RegionE,RegionE,1709,1709,6.583333333333333,1715.5833333333333,102.0,0.16,671.5,107.44,150.0,5.0,2406.0
6361,BatchInference,RegionE,RegionE,1266,1266,2.033333333333333,1268.0333333333333,22.0,0.1,44.733333333333334,4.473333333333334,80.0,5.0,2406.0
6362,RealTimeInference,RegionA,RegionA,168,168,0.2,168.2,7.0,0.08,1.4000000000000001,0.11200000000000002,20.0,5.0,169.0
6363,AITraining,RegionD,RegionD,2130,2130,1.0833333333333333,2131.0833333333335,66.0,0.16,71.5,11.44,150.0,5.0,2406.0
6364,AITraining,RegionD,RegionD,1406,1406,1.1666666666666667,1407.1666666666667,88.0,0.16,102.66666666666667,16.42666666666667,150.0,5.0,2406.0
6365,AITraining,RegionD,RegionD,503,503,2.183333333333333,505.18333333333334,125.0,0.16,272.91666666666663,43.666666666666664,150.0,5.0,2406.0
6366,BatchInference,RegionD,RegionD,1863,1863,0.16666666666666666,1863.1666666666667,18.0,0.1,3.0,0.30000000000000004,80.0,5.0,2406.0
6367,AITraining,RegionF,RegionF,1421,1421,0.7833333333333333,1421.7833333333333,109.0,0.16,85.38333333333333,13.661333333333332,150.0,5.0,2406.0
6368,BatchInference,RegionF,RegionF,451,460,5.783333333333333,465.78333333333336,18.0,0.1,104.1,10.41,80.0,5.0,2406.0
6369,RealTimeInference,RegionA,RegionA,2043,2043,3.216666666666667,2046.2166666666667,1.0,0.08,3.216666666666667,0.25733333333333336,20.0,5.0,2047.0
6370,AITraining,RegionD,RegionD,602,602,6.533333333333333,608.5333333333333,82.0,0.16,535.7333333333333,85.71733333333334,150.0,5.0,2406.0
6371,BatchInference,RegionB,RegionB,615,615,5.416666666666667,620.4166666666666,19.0,0.1,102.91666666666667,10.291666666666668,80.0,5.0,2406.0
6372,AITraining,RegionE,RegionE,1186,1186,5.9,1191.9,55.0,0.16,324.5,51.92,150.0,5.0,2406.0
6373,AITraining,RegionE,RegionE,2286,2286,2.066666666666667,2288.0666666666666,77.0,0.16,159.13333333333335,25.461333333333336,150.0,5.0,2406.0
6374,AITraining,RegionF,RegionF,666,666,5.9,671.9,115.0,0.16,678.5,108.56,150.0,5.0,2406.0
6375,BatchInference,RegionF,RegionF,1994,2000,5.55,2005.55,14.0,0.1,77.7,7.7700000000000005,80.0,5.0,2406.0
6376,BatchInference,RegionA,RegionA,264,264,5.05,269.05,17.0,0.1,85.85,8.584999999999999,80.0,5.0,2406.0
6377,BatchInference,RegionB,RegionB,63,63,5.016666666666667,68.01666666666667,20.0,0.1,100.33333333333333,10.033333333333333,80.0,5.0,2406.0
6378,BatchInference,RegionC,RegionC,167,167,0.4166666666666667,167.41666666666666,13.0,0.1,5.416666666666667,0.5416666666666667,80.0,5.0,2406.0
6379,RealTimeInference,RegionB,RegionB,1159,1159,4.833333333333333,1163.8333333333333,6.0,0.08,29.0,2.32,20.0,5.0,1164.0
6380,AITraining,RegionF,RegionF,505,505,5.35,510.35,120.0,0.16,642.0,102.72,150.0,5.0,2406.0
6381,RealTimeInference,RegionD,RegionD,2000,2000,6.566666666666666,2006.5666666666666,6.0,0.08,39.4,3.152,20.0,5.0,2007.0
6382,BatchInference,RegionA,RegionA,20,20,5.366666666666666,25.366666666666667,22.0,0.1,118.06666666666666,11.806666666666667,80.0,5.0,2406.0
6383,BatchInference,RegionB,RegionB,1442,1442,5.5,1447.5,6.0,0.1,33.0,3.3000000000000003,80.0,5.0,2406.0
6384,AITraining,RegionD,RegionD,2,2,2.783333333333333,4.783333333333333,118.0,0.16,328.43333333333334,52.54933333333334,150.0,5.0,2406.0
6385,RealTimeInference,RegionB,RegionB,1029,1029,4.783333333333333,1033.7833333333333,1.0,0.08,4.783333333333333,0.38266666666666665,20.0,5.0,1034.0
6386,RealTimeInference,RegionC,RegionC,1434,1434,6.25,1440.25,6.0,0.08,37.5,3.0,20.0,5.0,1441.0
6387,BatchInference,RegionE,RegionE,2056,2056,3.7666666666666666,2059.766666666667,7.0,0.1,26.366666666666667,2.6366666666666667,80.0,5.0,2406.0
6388,AITraining,RegionF,RegionF,2296,2296,1.3833333333333333,2297.383333333333,27.0,0.16,37.35,5.976,150.0,5.0,2406.0
6389,RealTimeInference,RegionA,RegionA,352,352,1.7,353.7,3.0,0.08,5.1,0.408,20.0,5.0,354.0
6390,AITraining,RegionD,RegionD,1108,1108,5.5,1113.5,91.0,0.16,500.5,80.08,150.0,5.0,2406.0
