Hour,Region,IT_Load_MW,Total_Load_MW,AvailableRenewable_MW,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,DirectRenewable_MW,RenewableCharge_MW,GridCharge_MW,ChargePower_MW,DischargePower_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,SOC_MWh,NetGridImport_MW,Cost_CNY,CarbonEmission_tCO2
1161,RegionD,459.9600003333,588.748800426624,1089.78,428.1,333.92,0.3965,588.748800426624,0.0,0.0,0.0,0.0,0.0,180.0,321.03119957337594,405.0,-180.0,-60105.600000000006,0.0
1162,RegionD,420.0300003333,537.638400426624,1100.0,428.27,334.05,0.3899,537.638400426624,0.0,0.0,0.0,0.0,0.0,180.0,382.361599573376,405.0,-180.0,-60129.0,0.0
1163,RegionD,360.14,460.9792,1089.78,428.44,334.18,0.385,460.9792,0.0,0.0,0.0,0.0,0.0,180.0,448.8008,405.0,-180.0,-60152.4,0.0
1164,RegionD,339.61000033330004,434.700800426624,1059.81,428.62,334.32,0.3821,434.700800426624,0.0,0.0,0.0,0.0,0.0,180.0,445.1091995733759,405.0,-180.0,-60177.6,0.0
1165,RegionD,322.1739996667,412.38271957337605,1012.13,428.8,334.46,0.3814,412.38271957337605,0.0,0.0,0.0,0.0,0.0,180.0,419.747280426624,405.0,-180.0,-60202.799999999996,0.0
1166,RegionD,321.1950003333,411.12960042662405,950.0,428.98,334.6,0.3829,411.12960042662405,0.0,0.0,0.0,0.0,0.0,180.0,358.87039957337595,405.0,-180.0,-60228.00000000001,0.0
1167,RegionD,293.179,375.26912,877.65,429.17,334.75,0.3867,375.26912,0.0,0.0,0.0,0.0,0.0,180.0,322.38088,405.0,-180.0,-60255.0,0.0
1168,RegionD,259.40999999999997,332.04479999999995,800.0,429.36,334.9,0.3925,332.04479999999995,0.0,0.0,0.0,0.0,0.0,180.0,287.95520000000005,405.0,-180.0,-60281.99999999999,0.0
1169,RegionD,234.05,299.584,722.35,622.85,485.82,0.3999,299.584,0.0,0.0,0.0,0.0,0.0,180.0,242.76600000000002,405.0,-180.0,-87447.6,0.0
1170,RegionD,203.31,260.2368,650.0,623.13,486.04,0.4085,260.2368,0.0,0.0,0.0,0.0,0.0,180.0,209.76319999999998,405.0,-180.0,-87487.2,0.0
1171,RegionD,245.3999996667,314.111999573376,587.87,623.42,486.27,0.4177,314.111999573376,0.0,0.0,0.0,0.0,0.0,180.0,93.758000426624,405.0,-180.0,-87528.59999999999,0.0
1172,RegionD,254.5300003333,325.798400426624,540.19,623.7,486.49,0.4268,325.798400426624,0.0,0.0,0.0,0.0,0.0,180.0,34.39159957337603,405.0,-180.0,-87568.2,0.0
1173,RegionD,245.2699996667,313.945599573376,510.22,623.99,486.71,0.4354,313.945599573376,0.0,0.0,0.0,0.0,0.0,180.0,16.274400426624027,405.0,-180.0,-87607.8,0.0
1174,RegionD,300.5999996667,384.767999573376,500.0,387.49,302.24,0.4428,384.767999573376,0.0,0.0,0.0,0.0,0.0,115.23200042662398,0.0,405.0,-115.23200042662398,-34827.719808942835,0.0
1175,RegionD,316.3499996667,404.927999573376,510.22,387.67,302.38,0.4486,404.927999573376,0.0,0.0,0.0,0.0,0.0,105.29200042662404,0.0,405.0,-105.29200042662404,-31838.195089002576,0.0
1176,RegionD,331.14,423.8592,540.19,280.11,218.49,0.4525,423.8592,0.0,0.0,0.0,0.0,0.0,116.33080000000007,0.0,405.0,-116.33080000000007,-25417.116492000016,0.0
1177,RegionD,373.3399996667,477.875199573376,587.87,280.25,218.59,0.4541,477.875199573376,0.0,0.0,0.0,0.0,0.0,109.99480042662401,0.0,405.0,-109.99480042662401,-24043.763425255744,0.0
1178,RegionD,407.2700003333,521.305600426624,650.0,280.38,218.7,0.4534,521.305600426624,0.0,0.0,0.0,0.0,0.0,128.69439957337602,0.0,405.0,-128.69439957337602,-28145.465186697333,0.0
1179,RegionD,436.9,559.232,722.35,280.51,218.8,0.4505,559.232,0.0,0.0,0.0,0.0,0.0,163.11800000000005,0.0,405.0,-163.11800000000005,-35690.21840000001,0.0
1180,RegionD,437.3999996667,559.871999573376,800.0,280.64,218.9,0.4456,559.871999573376,0.0,0.0,0.0,0.0,0.0,180.0,60.128000426624,405.0,-180.0,-39402.0,0.0
1181,RegionD,461.62,590.8736,877.65,280.77,219.0,0.4391,590.8736,0.0,0.0,0.0,0.0,0.0,180.0,106.77639999999997,405.0,-180.0,-39420.0,0.0
1182,RegionD,461.96000033329994,591.308800426624,950.0,280.89,219.09,0.4315,591.308800426624,0.0,0.0,0.0,0.0,0.0,180.0,178.69119957337603,405.0,-180.0,-39436.2,0.0
1183,RegionD,470.7899996667,602.611199573376,1012.13,432.34,337.23,0.4233,602.611199573376,0.0,0.0,0.0,0.0,0.0,180.0,229.518800426624,405.0,-180.0,-60701.4,0.0
1184,RegionD,470.67,602.4576000000001,1059.81,432.53,337.37,0.415,602.4576000000001,0.0,0.0,0.0,0.0,0.0,180.0,277.3523999999999,405.0,-180.0,-60726.6,0.0
1185,RegionD,435.75,557.76,1089.78,432.72,337.52,0.4074,557.76,0.0,0.0,0.0,0.0,0.0,180.0,352.02,405.0,-180.0,-60753.6,0.0
1186,RegionD,392.6999996667,502.65599957337605,1100.0,432.91,337.67,0.4008,502.65599957337605,0.0,0.0,0.0,0.0,0.0,180.0,417.344000426624,405.0,-180.0,-60780.600000000006,0.0
1187,RegionD,406.36,520.1408,1089.78,433.09,337.81,0.3959,520.1408,0.0,0.0,0.0,0.0,0.0,180.0,389.63919999999996,405.0,-180.0,-60805.8,0.0
1188,RegionD,358.11,458.3808,1059.81,433.27,337.95,0.393,458.3808,0.0,0.0,0.0,0.0,0.0,180.0,421.4291999999999,405.0,-180.0,-60831.0,0.0
1189,RegionD,332.05,425.024,1012.13,433.45,338.09,0.3923,425.024,0.0,0.0,0.0,0.0,0.0,180.0,407.106,405.0,-180.0,-60856.2,0.0
1190,RegionD,302.27,386.9056,950.0,433.62,338.22,0.3938,386.9056,0.0,0.0,0.0,0.0,0.0,180.0,383.09439999999995,405.0,-180.0,-60879.600000000006,0.0
1191,RegionD,287.875,368.48,877.65,433.79,338.36,0.3976,368.48,0.0,0.0,0.0,0.0,0.0,180.0,329.16999999999996,405.0,-180.0,-60904.8,0.0
1192,RegionD,261.2079996667,334.346239573376,800.0,433.95,338.48,0.4033,334.346239573376,0.0,0.0,0.0,0.0,0.0,180.0,285.653760426624,405.0,-180.0,-60926.4,0.0
1193,RegionD,219.81,281.3568,722.35,629.45,490.97,0.4107,281.3568,0.0,0.0,0.0,0.0,0.0,180.0,260.9932,405.0,-180.0,-88374.6,0.0
1194,RegionD,222.88,285.2864,650.0,629.67,491.14,0.4192,285.2864,0.0,0.0,0.0,0.0,0.0,180.0,184.71359999999999,405.0,-180.0,-88405.2,0.0
1195,RegionD,238.4799996667,305.254399573376,587.87,629.89,491.31,0.4282,305.254399573376,0.0,0.0,0.0,0.0,0.0,180.0,102.61560042662398,405.0,-180.0,-88435.8,0.0
1196,RegionD,265.8399996667,340.275199573376,540.19,630.09,491.47,0.4373,340.275199573376,0.0,0.0,0.0,0.0,0.0,180.0,19.914800426624026,405.0,-180.0,-88464.6,0.0
1197,RegionD,259.5300003333,332.198400426624,510.22,630.28,491.62,0.4457,332.198400426624,0.0,0.0,0.0,0.0,0.0,178.02159957337602,0.0,405.0,-178.02159957337602,-87518.97878226312,0.0
1198,RegionD,292.36,374.2208,500.0,391.33,305.24,0.453,374.2208,0.0,0.0,0.0,0.0,0.0,125.7792,0.0,405.0,-125.7792,-38392.843008,0.0
1199,RegionD,306.8700003333,392.79360042662404,510.22,391.44,305.32,0.4586,392.79360042662404,0.0,0.0,0.0,0.0,0.0,117.42639957337599,0.0,405.0,-117.42639957337599,-35852.628317743154,0.0
1200,RegionD,363.67,465.49760000000003,540.19,282.78,220.57,0.4623,465.49760000000003,0.0,0.0,0.0,0.0,0.0,74.69240000000002,0.0,405.0,-74.69240000000002,-16474.902668000002,0.0
1201,RegionD,387.2,495.616,587.87,282.85,220.62,0.4637,495.616,0.0,0.0,0.0,0.0,0.0,92.25400000000002,0.0,405.0,-92.25400000000002,-20353.077480000004,0.0
1202,RegionD,388.2100003333,496.908800426624,650.0,282.91,220.67,0.4629,496.908800426624,0.0,0.0,0.0,0.0,0.0,153.091199573376,0.0,405.0,-153.091199573376,-33782.63500985688,0.0
1203,RegionD,451.1399996667,577.459199573376,722.35,282.97,220.72,0.4598,577.459199573376,0.0,0.0,0.0,0.0,0.0,144.89080042662397,0.0,405.0,-144.89080042662397,-31980.29747016444,0.0
1204,RegionD,467.96999999999997,599.0015999999999,800.0,283.03,220.76,0.4547,599.0015999999999,0.0,0.0,0.0,0.0,0.0,180.0,20.99840000000006,405.0,-180.0,-39736.799999999996,0.0
1205,RegionD,489.72,626.8416000000001,877.65,283.08,220.8,0.4479,626.8416000000001,0.0,0.0,0.0,0.0,0.0,180.0,70.80839999999989,405.0,-180.0,-39744.0,0.0
1206,RegionD,477.3299996667,610.982399573376,950.0,283.12,220.83,0.44,610.982399573376,0.0,0.0,0.0,0.0,0.0,180.0,159.01760042662397,405.0,-180.0,-39749.4,0.0
1207,RegionD,483.61,619.0208,1012.13,435.64,339.8,0.4315,619.0208,0.0,0.0,0.0,0.0,0.0,180.0,213.1092,405.0,-180.0,-61164.0,0.0
1208,RegionD,479.64,613.9392,1059.81,435.69,339.84,0.423,613.9392,0.0,0.0,0.0,0.0,0.0,180.0,265.8707999999999,405.0,-180.0,-61171.2,0.0
1209,RegionD,431.3499996667,552.127999573376,1089.78,435.73,339.87,0.4151,552.127999573376,0.0,0.0,0.0,0.0,0.0,180.0,357.652000426624,405.0,-180.0,-61176.6,0.0
1210,RegionD,423.67999966670004,542.3103995733761,1100.0,435.77,339.9,0.4083,542.3103995733761,0.0,0.0,0.0,0.0,0.0,180.0,377.6896004266239,405.0,-180.0,-61181.99999999999,0.0
1211,RegionD,366.42,469.0176,1089.78,435.8,339.92,0.4031,469.0176,0.0,0.0,0.0,0.0,0.0,180.0,440.76239999999996,405.0,-180.0,-61185.600000000006,0.0
1212,RegionD,341.11,436.62080000000003,1059.81,435.82,339.94,0.3998,436.62080000000003,0.0,0.0,0.0,0.0,0.0,180.0,443.1891999999999,405.0,-180.0,-61189.2,0.0
1213,RegionD,333.802,427.26656,1012.13,435.83,339.95,0.3988,427.26656,0.0,0.0,0.0,0.0,0.0,180.0,404.86343999999997,405.0,-180.0,-61191.0,0.0
1214,RegionD,331.69,424.5632,950.0,435.83,339.95,0.4,424.5632,0.0,0.0,0.0,0.0,0.0,180.0,345.43679999999995,405.0,-180.0,-61191.0,0.0
1215,RegionD,290.491,371.82848,877.65,435.82,339.94,0.4034,371.82848,0.0,0.0,0.0,0.0,0.0,180.0,325.82151999999996,405.0,-180.0,-61189.2,0.0
1216,RegionD,258.17,330.4576,800.0,435.8,339.92,0.4088,330.4576,0.0,0.0,0.0,0.0,0.0,180.0,289.5424,405.0,-180.0,-61185.600000000006,0.0
1217,RegionD,220.8199996667,282.649599573376,722.35,631.88,492.87,0.4158,282.649599573376,0.0,0.0,0.0,0.0,0.0,180.0,259.700400426624,405.0,-180.0,-88716.6,0.0
1218,RegionD,225.03,288.0384,650.0,631.82,492.82,0.4239,288.0384,0.0,0.0,0.0,0.0,0.0,180.0,181.96159999999998,405.0,-180.0,-88707.6,0.0
1219,RegionD,263.6999996667,337.53599957337605,587.87,631.76,492.77,0.4326,337.53599957337605,0.0,0.0,0.0,0.0,0.0,180.0,70.33400042662396,405.0,-180.0,-88698.59999999999,0.0
1220,RegionD,258.7399996667,331.187199573376,540.19,631.68,492.71,0.4413,331.187199573376,0.0,0.0,0.0,0.0,0.0,180.0,29.00280042662405,405.0,-180.0,-88687.8,0.0
1221,RegionD,241.57,309.2096,510.22,631.59,492.64,0.4493,309.2096,0.0,0.0,0.0,0.0,0.0,180.0,21.010400000000004,405.0,-180.0,-88675.2,0.0
1222,RegionD,299.2999996667,383.103999573376,500.0,391.96,305.73,0.4562,383.103999573376,0.0,0.0,0.0,0.0,0.0,116.89600042662403,0.0,405.0,-116.89600042662403,-35738.61421043177,0.0
1223,RegionD,309.9100003333,396.684800426624,510.22,391.89,305.67,0.4615,396.684800426624,0.0,0.0,0.0,0.0,0.0,113.53519957337602,0.0,405.0,-113.53519957337602,-34704.304453593846,0.0
1224,RegionD,323.9099996667,414.604799573376,540.19,282.97,220.72,0.4647,414.604799573376,0.0,0.0,0.0,0.0,0.0,125.58520042662406,0.0,405.0,-125.58520042662406,-27719.165438164462,0.0
1225,RegionD,382.9200003333,490.137600426624,587.87,282.91,220.67,0.4658,490.137600426624,0.0,0.0,0.0,0.0,0.0,97.73239957337603,0.0,405.0,-97.73239957337603,-21566.608613856886,0.0
1226,RegionD,445.76,570.5728,650.0,282.84,220.62,0.4645,570.5728,0.0,0.0,0.0,0.0,0.0,79.42719999999997,0.0,405.0,-79.42719999999997,-17523.228863999993,0.0
1227,RegionD,441.4599996667,565.068799573376,722.35,282.77,220.56,0.461,565.068799573376,0.0,0.0,0.0,0.0,0.0,157.28120042662397,0.0,405.0,-157.28120042662397,-34689.94156609618,0.0
1228,RegionD,467.68999966670003,598.643199573376,800.0,282.69,220.5,0.4555,598.643199573376,0.0,0.0,0.0,0.0,0.0,180.0,21.356800426623977,405.0,-180.0,-39690.0,0.0
1229,RegionD,459.2099996667,587.7887995733761,877.65,282.6,220.43,0.4483,587.7887995733761,0.0,0.0,0.0,0.0,0.0,180.0,109.8612004266239,405.0,-180.0,-39677.4,0.0
1230,RegionD,465.7099996667,596.108799573376,950.0,282.51,220.36,0.44,596.108799573376,0.0,0.0,0.0,0.0,0.0,180.0,173.89120042662398,405.0,-180.0,-39664.8,0.0
1231,RegionD,480.2799996667,614.758399573376,1012.13,434.48,338.89,0.4311,614.758399573376,0.0,0.0,0.0,0.0,0.0,180.0,217.371600426624,405.0,-180.0,-61000.2,0.0
1232,RegionD,448.34000033330005,573.8752004266241,1059.81,434.33,338.78,0.4222,573.8752004266241,0.0,0.0,0.0,0.0,0.0,180.0,305.9347995733758,405.0,-180.0,-60980.399999999994,0.0
1233,RegionD,430.5400003333,551.091200426624,1089.78,434.16,338.64,0.4139,551.091200426624,0.0,0.0,0.0,0.0,0.0,180.0,358.68879957337595,405.0,-180.0,-60955.2,0.0
1234,RegionD,393.0600003333,503.116800426624,1100.0,433.99,338.51,0.4067,503.116800426624,0.0,0.0,0.0,0.0,0.0,180.0,416.88319957337603,405.0,-180.0,-60931.799999999996,0.0
1235,RegionD,367.5599996667,470.47679957337596,1089.78,433.81,338.37,0.401,470.47679957337596,0.0,0.0,0.0,0.0,0.0,180.0,439.303200426624,405.0,-180.0,-60906.6,0.0
1236,RegionD,341.8999996667,437.63199957337605,1059.81,433.63,338.23,0.3974,437.63199957337605,0.0,0.0,0.0,0.0,0.0,180.0,442.17800042662384,405.0,-180.0,-60881.4,0.0
1237,RegionD,322.70900033329997,413.06752042662396,1012.13,433.43,338.08,0.396,413.06752042662396,0.0,0.0,0.0,0.0,0.0,180.0,419.0624795733761,405.0,-180.0,-60854.399999999994,0.0
1238,RegionD,309.0000003333,395.52000042662405,950.0,433.23,337.92,0.3968,395.52000042662405,0.0,0.0,0.0,0.0,0.0,180.0,374.47999957337595,405.0,-180.0,-60825.600000000006,0.0
1239,RegionD,277.19,354.8032,877.65,433.03,337.76,0.3998,354.8032,0.0,0.0,0.0,0.0,0.0,180.0,342.84680000000003,405.0,-180.0,-60796.799999999996,0.0
1240,RegionD,244.82999966670002,313.382399573376,800.0,432.81,337.59,0.4048,313.382399573376,0.0,0.0,0.0,0.0,0.0,180.0,306.617600426624,405.0,-180.0,-60766.2,0.0
1241,RegionD,228.9300003333,293.030400426624,722.35,627.26,489.26,0.4114,293.030400426624,0.0,0.0,0.0,0.0,0.0,180.0,249.31959957337602,405.0,-180.0,-88066.8,0.0
1242,RegionD,232.78,297.9584,650.0,626.94,489.01,0.4192,297.9584,0.0,0.0,0.0,0.0,0.0,180.0,172.04160000000002,405.0,-180.0,-88021.8,0.0
1243,RegionD,239.5400003333,306.611200426624,587.87,626.6,488.75,0.4275,306.611200426624,0.0,0.0,0.0,0.0,0.0,180.0,101.258799573376,405.0,-180.0,-87975.0,0.0
1244,RegionD,245.45000033329998,314.176000426624,540.19,626.26,488.48,0.4358,314.176000426624,0.0,0.0,0.0,0.0,0.0,180.0,46.013999573376054,405.0,-180.0,-87926.40000000001,0.0
1245,RegionD,252.04,322.6112,510.22,625.91,488.21,0.4435,322.6112,0.0,0.0,0.0,0.0,0.0,180.0,7.608800000000031,405.0,-180.0,-87877.8,0.0
1246,RegionD,291.83000033329995,373.54240042662394,500.0,388.28,302.86,0.4501,373.54240042662394,0.0,0.0,0.0,0.0,0.0,126.45759957337606,0.0,405.0,-126.45759957337606,-38298.94860679268,0.0
1247,RegionD,305.11,390.54080000000005,510.22,388.05,302.68,0.455,390.54080000000005,0.0,0.0,0.0,0.0,0.0,119.67919999999998,0.0,405.0,-119.67919999999998,-36224.50025599999,0.0
1248,RegionD,348.24000033330003,445.74720042662403,540.19,280.09,218.47,0.4579,445.74720042662403,0.0,0.0,0.0,0.0,0.0,94.44279957337602,0.0,405.0,-94.44279957337602,-20632.918422795457,0.0
1249,RegionD,373.16,477.64480000000003,587.87,279.93,218.35,0.4586,477.64480000000003,0.0,0.0,0.0,0.0,0.0,110.22519999999997,0.0,405.0,-110.22519999999997,-24067.67241999999,0.0
1250,RegionD,386.41,494.60480000000007,650.0,279.75,218.21,0.4571,494.60480000000007,0.0,0.0,0.0,0.0,0.0,155.39519999999993,0.0,405.0,-155.39519999999993,-33908.78659199999,0.0
1251,RegionD,440.1200003333,563.3536004266241,722.35,279.58,218.07,0.4533,563.3536004266241,0.0,0.0,0.0,0.0,0.0,158.99639957337592,0.0,405.0,-158.99639957337592,-34672.34485496609,0.0
1252,RegionD,441.02,564.5056,800.0,279.41,217.94,0.4475,564.5056,0.0,0.0,0.0,0.0,0.0,180.0,55.49440000000004,405.0,-180.0,-39229.2,0.0
1253,RegionD,447.7800003333,573.158400426624,877.65,279.23,217.8,0.4401,573.158400426624,0.0,0.0,0.0,0.0,0.0,180.0,124.49159957337599,405.0,-180.0,-39204.0,0.0
1254,RegionD,467.9799996667,599.014399573376,950.0,279.05,217.66,0.4315,599.014399573376,0.0,0.0,0.0,0.0,0.0,180.0,170.98560042662405,405.0,-180.0,-39178.8,0.0
1255,RegionD,464.1199996667,594.073599573376,1012.13,429.04,334.65,0.4223,594.073599573376,0.0,0.0,0.0,0.0,0.0,180.0,238.056400426624,405.0,-180.0,-60236.99999999999,0.0
1256,RegionD,442.68,566.6304,1059.81,428.76,334.43,0.4132,566.6304,0.0,0.0,0.0,0.0,0.0,180.0,313.17959999999994,405.0,-180.0,-60197.4,0.0
1257,RegionD,451.73000033330004,578.214400426624,1089.78,428.48,334.21,0.4046,578.214400426624,0.0,0.0,0.0,0.0,0.0,180.0,331.56559957337595,405.0,-180.0,-60157.799999999996,0.0
1258,RegionD,419.0399996667,536.371199573376,1100.0,428.21,334.0,0.3972,536.371199573376,0.0,0.0,0.0,0.0,0.0,180.0,383.628800426624,405.0,-180.0,-60120.0,0.0
1259,RegionD,401.98,514.5344,1089.78,427.93,333.79,0.3914,514.5344,0.0,0.0,0.0,0.0,0.0,180.0,395.24559999999997,405.0,-180.0,-60082.200000000004,0.0
1260,RegionD,372.7800003333,477.158400426624,1059.81,427.65,333.57,0.3875,477.158400426624,0.0,0.0,0.0,0.0,0.0,180.0,402.65159957337596,405.0,-180.0,-60042.6,0.0
1261,RegionD,325.5900003333,416.755200426624,1012.13,427.37,333.35,0.3859,416.755200426624,0.0,0.0,0.0,0.0,0.0,180.0,415.374799573376,405.0,-180.0,-60003.00000000001,0.0
1262,RegionD,313.4390003333,401.201920426624,950.0,427.09,333.13,0.3866,401.201920426624,0.0,0.0,0.0,0.0,0.0,180.0,368.79807957337607,405.0,-180.0,-59963.4,0.0
1263,RegionD,277.77,355.5456,877.65,426.81,332.91,0.3895,355.5456,0.0,0.0,0.0,0.0,0.0,180.0,342.10439999999994,405.0,-180.0,-59923.8,0.0
1264,RegionD,250.54000033330001,320.69120042662405,800.0,426.53,332.69,0.3944,320.69120042662405,0.0,0.0,0.0,0.0,0.0,180.0,299.30879957337595,405.0,-180.0,-59884.2,0.0
1265,RegionD,247.2,316.416,722.35,618.07,482.09,0.4009,316.416,0.0,0.0,0.0,0.0,0.0,180.0,225.93400000000003,405.0,-180.0,-86776.2,0.0
1266,RegionD,231.9099996667,296.844799573376,650.0,617.67,481.78,0.4085,296.844799573376,0.0,0.0,0.0,0.0,0.0,180.0,173.155200426624,405.0,-180.0,-86720.4,0.0
1267,RegionD,249.37000033330003,319.193600426624,587.87,617.27,481.47,0.4167,319.193600426624,0.0,0.0,0.0,0.0,0.0,180.0,88.67639957337599,405.0,-180.0,-86664.6,0.0
1268,RegionD,273.6299996667,350.246399573376,540.19,616.88,481.17,0.425,350.246399573376,0.0,0.0,0.0,0.0,0.0,180.0,9.943600426624073,405.0,-180.0,-86610.6,0.0
1269,RegionD,271.3999996667,347.39199957337604,510.22,616.49,480.86,0.4326,347.39199957337604,0.0,0.0,0.0,0.0,0.0,162.828000426624,0.0,405.0,-162.828000426624,-78297.47228514642,0.0
1270,RegionD,274.2,350.976,500.0,382.41,298.28,0.4392,350.976,0.0,0.0,0.0,0.0,0.0,149.024,0.0,405.0,-149.024,-44450.87871999999,0.0
1271,RegionD,337.49,431.98720000000003,510.22,382.18,298.1,0.4441,431.98720000000003,0.0,0.0,0.0,0.0,0.0,78.2328,0.0,405.0,-78.2328,-23321.19768,0.0
1272,RegionD,362.4,463.87199999999996,540.19,275.85,215.16,0.447,463.87199999999996,0.0,0.0,0.0,0.0,0.0,76.3180000000001,0.0,405.0,-76.3180000000001,-16420.58088000002,0.0
1273,RegionD,377.02,482.5856,587.87,275.68,215.03,0.4477,482.5856,0.0,0.0,0.0,0.0,0.0,105.2844,0.0,405.0,-105.2844,-22639.304532000002,0.0
1274,RegionD,399.25,511.04,650.0,275.52,214.91,0.4462,511.04,0.0,0.0,0.0,0.0,0.0,138.95999999999998,0.0,405.0,-138.95999999999998,-29863.893599999996,0.0
1275,RegionD,410.19,525.0432,722.35,275.36,214.78,0.4424,525.0432,0.0,0.0,0.0,0.0,0.0,180.0,17.306800000000067,405.0,-180.0,-38660.4,0.0
1276,RegionD,456.9599996667,584.9087995733761,800.0,275.2,214.66,0.4367,584.9087995733761,0.0,0.0,0.0,0.0,0.0,180.0,35.091200426623914,405.0,-180.0,-38638.8,0.0
1277,RegionD,472.0000003333,604.160000426624,877.65,275.05,214.54,0.4293,604.160000426624,0.0,0.0,0.0,0.0,0.0,180.0,93.48999957337594,405.0,-180.0,-38617.2,0.0
1278,RegionD,479.4099996667,613.644799573376,950.0,274.9,214.42,0.4208,613.644799573376,0.0,0.0,0.0,0.0,0.0,180.0,156.35520042662404,405.0,-180.0,-38595.6,0.0
1279,RegionD,489.7399996667,626.867199573376,1012.13,422.7,329.71,0.4118,626.867199573376,0.0,0.0,0.0,0.0,0.0,180.0,205.26280042662404,405.0,-180.0,-59347.799999999996,0.0
1280,RegionD,454.1500003333,581.312000426624,1059.81,422.48,329.53,0.4027,581.312000426624,0.0,0.0,0.0,0.0,0.0,180.0,298.497999573376,405.0,-180.0,-59315.399999999994,0.0
1281,RegionD,408.41999999999996,522.7776,1089.78,422.27,329.37,0.3943,522.7776,0.0,0.0,0.0,0.0,0.0,180.0,387.00239999999997,405.0,-180.0,-59286.6,0.0
1282,RegionD,395.9300003333,506.790400426624,1100.0,422.07,329.21,0.387,506.790400426624,0.0,0.0,0.0,0.0,0.0,180.0,413.20959957337595,405.0,-180.0,-59257.799999999996,0.0
1283,RegionD,387.69,496.2432,1089.78,421.87,329.06,0.3814,496.2432,0.0,0.0,0.0,0.0,0.0,180.0,413.53679999999997,405.0,-180.0,-59230.8,0.0
1284,RegionD,347.14,444.3392,1059.81,421.67,328.9,0.3777,444.3392,0.0,0.0,0.0,0.0,0.0,180.0,435.47079999999994,405.0,-180.0,-59201.99999999999,0.0
1285,RegionD,344.1020003333,440.450560426624,1012.13,421.49,328.76,0.3763,440.450560426624,0.0,0.0,0.0,0.0,0.0,180.0,391.67943957337593,405.0,-180.0,-59176.799999999996,0.0
1286,RegionD,315.6640003333,404.049920426624,950.0,421.31,328.62,0.3771,404.049920426624,0.0,0.0,0.0,0.0,0.0,180.0,365.950079573376,405.0,-180.0,-59151.6,0.0
1287,RegionD,300.781,384.99968,877.65,421.14,328.49,0.3802,384.99968,0.0,0.0,0.0,0.0,0.0,180.0,312.65031999999997,405.0,-180.0,-59128.200000000004,0.0
1288,RegionD,269.75,345.28000000000003,800.0,420.98,328.36,0.3853,345.28000000000003,0.0,0.0,0.0,0.0,0.0,180.0,274.71999999999997,405.0,-180.0,-59104.8,0.0
1289,RegionD,235.9199996667,301.977599573376,722.35,610.19,475.95,0.3921,301.977599573376,0.0,0.0,0.0,0.0,0.0,180.0,240.37240042662404,405.0,-180.0,-85671.0,0.0
1290,RegionD,244.2100003333,312.588800426624,650.0,609.98,475.78,0.4,312.588800426624,0.0,0.0,0.0,0.0,0.0,180.0,157.411199573376,405.0,-180.0,-85640.4,0.0
1291,RegionD,234.6000003333,300.28800042662397,587.87,609.78,475.63,0.4085,300.28800042662397,0.0,0.0,0.0,0.0,0.0,180.0,107.58199957337604,405.0,-180.0,-85613.4,0.0
1292,RegionD,246.5199996667,315.54559957337597,540.19,609.59,475.48,0.417,315.54559957337597,0.0,0.0,0.0,0.0,0.0,180.0,44.64440042662409,405.0,-180.0,-85586.40000000001,0.0
1293,RegionD,263.71,337.54879999999997,510.22,609.41,475.34,0.4249,337.54879999999997,0.0,0.0,0.0,0.0,0.0,172.67120000000006,0.0,405.0,-172.67120000000006,-82077.52820800002,0.0
1294,RegionD,261.33,334.50239999999997,500.0,378.15,294.96,0.4317,334.50239999999997,0.0,0.0,0.0,0.0,0.0,165.49760000000003,0.0,405.0,-165.49760000000003,-48815.17209600001,0.0
1295,RegionD,296.7200003333,379.801600426624,510.22,378.06,294.89,0.4369,379.801600426624,0.0,0.0,0.0,0.0,0.0,130.418399573376,0.0,405.0,-130.418399573376,-38459.08185019285,0.0
1296,RegionD,348.99,446.7072,540.19,272.98,212.92,0.4402,446.7072,0.0,0.0,0.0,0.0,0.0,93.48280000000005,0.0,405.0,-93.48280000000005,-19904.35777600001,0.0
1297,RegionD,391.3200003333,500.88960042662404,587.87,272.92,212.88,0.4412,500.88960042662404,0.0,0.0,0.0,0.0,0.0,86.98039957337596,0.0,405.0,-86.98039957337596,-18516.387461180275,0.0
1298,RegionD,412.86,528.4608000000001,650.0,272.87,212.84,0.44,528.4608000000001,0.0,0.0,0.0,0.0,0.0,121.53919999999994,0.0,405.0,-121.53919999999994,-25868.403327999986,0.0
1299,RegionD,424.06999966669997,542.809599573376,722.35,272.83,212.81,0.4366,542.809599573376,0.0,0.0,0.0,0.0,0.0,179.54040042662405,0.0,405.0,-179.54040042662405,-38207.992614789866,0.0
