Hour,Region,Baseline_AI_IT_Load_MW,NonAI_IT_Load_MW,AvailableRenewable_MW,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,GridPurchase_MW,GridSell_MW,Curtailment_MW,RenewableCharge_MW,GridCharge_MW,ChargePower_MW,DischargePower_MW,SOC_MWh,NetGridImport_MW,CarbonEmission_tCO2,IT_Load_MW,DirectRenewable_MW,Cost_CNY
1082,RegionF,53.434,368.856,650.0,264.19,206.07,0.2829,263.7972,139.6951,114.296,63.4978,60.0,123.4978,0.0,519.9921,124.1021,74.6282,422.28999999999996,332.5111,40905.613011
1083,RegionA,4.0666666667,399.133333,722.35,475.26,0.0,0.6691,479.0016,0.0,657.0316,0.0,0.0,0.0,0.0,350.0,479.0016,320.5,403.19999966669997,65.3184,227650.30041599998
1083,RegionB,14.023,379.577,722.35,455.46,0.0,0.6259,451.656,0.0,642.646,0.0,0.0,0.0,0.0,320.0,451.656,282.6915,393.6,79.70400000000006,205711.24176
1083,RegionC,17.372,371.428,722.35,442.25,0.0,0.5936,439.9661,0.0,625.7721,0.0,0.0,0.0,0.0,300.0,439.9661,261.1639,388.8,96.5779,194575.007725
1083,RegionD,70.62,351.23,722.35,283.83,221.39,0.4533,407.4276,180.0,241.9276,105.4819,62.4,167.8819,0.0,795.521,227.4276,184.6869,421.85,194.94050000000001,75789.975708
1083,RegionE,52.644,374.036,722.35,250.83,195.65,0.2374,297.6075,188.7633,154.4427,85.8015,57.6,143.4015,0.0,711.4118,108.8442,70.652,426.68,293.34250000000003,37717.34958000001
1083,RegionF,82.3333333333,353.616667,722.35,264.03,205.94,0.2806,271.5214,167.2946,136.8774,76.043,60.0,136.043,0.0,647.8725,104.2268,76.1889,435.9500003333,342.135,37237.145317999995
1084,RegionA,6.4346666667,396.765333,800.0,474.97,0.0,0.6606,479.0016,0.0,734.6816,0.0,0.0,0.0,0.0,350.0,479.0016,316.4285,403.1999996667,65.3184,227511.389952
1084,RegionB,13.9293333333,379.670667,800.0,455.18,0.0,0.6179,451.656,0.0,720.296,0.0,0.0,0.0,0.0,320.0,451.656,279.0782,393.6000003333,79.70399999999995,205584.77808000002
1084,RegionC,14.4126666667,374.387333,800.0,441.98,0.0,0.586,439.9661,0.0,703.4221,0.0,0.0,0.0,0.0,300.0,439.9661,257.8201,388.7999996667,96.5779,194456.216878
1084,RegionD,69.063,393.607,800.0,283.66,221.25,0.4475,439.039,180.0,355.6735,48.7479,62.4,111.1479,0.0,900.0,259.039,196.47,462.67,215.57860000000005,84712.80274000001
1084,RegionE,51.32,393.58,800.0,250.68,195.53,0.2344,307.8562,220.0,216.2119,57.9193,57.6,115.5193,0.0,820.0,87.8562,72.1615,444.9,305.86879999999996,34156.79221600001
1084,RegionF,88.4633333333,373.266667,800.0,263.87,205.82,0.277,287.5446,194.1049,158.8131,88.2295,60.0,148.2295,0.0,787.2083,93.4397,79.6499,461.7300003333,358.8525000000001,35923.723084
1085,RegionA,7.4506666667,395.749333,877.65,474.67,0.0,0.6496,479.0016,0.0,812.3316,0.0,0.0,0.0,0.0,350.0,479.0016,311.1594,403.19999966669997,65.3184,227367.689472
1085,RegionB,14.5493333333,379.050667,877.65,454.9,0.0,0.6077,451.656,0.0,797.946,0.0,0.0,0.0,0.0,320.0,451.656,274.4714,393.6000003333,79.70399999999995,205458.3144
1085,RegionC,25.14,363.66,877.65,441.71,0.0,0.5763,439.9661,0.0,781.0721,0.0,0.0,0.0,0.0,300.0,439.9661,253.5525,388.8,96.5779,194337.42603099998
1085,RegionD,73.336,376.174,877.65,283.49,221.12,0.4401,363.1829,180.0,485.4601,0.0,0.0,0.0,0.0,900.0,183.1829,159.8368,449.51,212.18989999999997,63157.12032100002
1085,RegionE,40.562,433.338,877.65,250.52,195.41,0.2305,266.5687,220.0,331.8438,0.0,0.0,0.0,0.0,820.0,46.5687,61.4441,473.90000000000003,325.8062,23790.590723999994
1085,RegionF,83.0773333333,398.722667,877.65,263.71,205.69,0.2724,303.2697,220.0,282.234,6.7997,60.0,66.7997,0.0,850.0,83.2697,82.6107,481.8000003333,368.61629999999997,34723.45258699999
1086,RegionA,10.168,393.032,950.0,474.38,0.0,0.637,479.0016,0.0,884.6816,0.0,0.0,0.0,0.0,350.0,479.0016,305.124,403.2,65.3184,227228.77900799998
1086,RegionB,13.262,380.338,950.0,454.61,0.0,0.5959,451.656,0.0,870.296,0.0,0.0,0.0,0.0,320.0,451.656,269.1418,393.6,79.70399999999995,205327.33416
1086,RegionC,26.5726666667,362.227333,950.0,441.44,0.0,0.5651,439.9661,0.0,853.4221,0.0,0.0,0.0,0.0,300.0,439.9661,248.6248,388.7999996667,96.5779,194218.63518399998
1086,RegionD,69.3786666667,403.451333,950.0,283.31,220.98,0.4315,378.264,180.0,543.0416,0.0,0.0,0.0,0.0,900.0,198.264,163.2209,472.82999966669996,226.95839999999998,67389.57384
1086,RegionE,62.1666666667,390.653333,950.0,250.37,195.29,0.226,254.7112,220.0,418.6862,0.0,0.0,0.0,0.0,820.0,34.7112,57.5647,452.81999966669997,311.3138,20808.243144
1086,RegionF,93.6213333333,381.178667,950.0,263.54,205.56,0.2671,247.2284,220.0,374.2324,0.0,0.0,0.0,0.0,850.0,27.2284,66.0347,474.80000033330003,355.7676,19931.37253600001
1087,RegionA,10.46,392.74,1012.13,729.35,0.0,0.6235,479.0016,0.0,946.8116,0.0,0.0,0.0,0.0,350.0,479.0016,298.6575,403.2,65.3184,349359.81696
1087,RegionB,21.868,371.732,1012.13,698.96,0.0,0.5832,451.656,0.0,932.426,0.0,0.0,0.0,0.0,320.0,451.656,263.4058,393.6,79.70399999999995,315689.47776000004
1087,RegionC,22.8693333333,365.930667,1012.13,678.7,0.0,0.5531,439.9661,0.0,915.5521,0.0,0.0,0.0,0.0,300.0,439.9661,243.3452,388.80000033330003,96.5779,298604.99207000004
1087,RegionD,77.464,361.676,1012.13,435.59,339.76,0.4223,347.245,180.0,617.2758,0.0,0.0,0.0,0.0,900.0,167.245,146.6416,439.14,214.8542,90099.64955
1087,RegionE,53.8426666667,401.877333,1012.13,384.94,300.25,0.2212,229.804,220.0,452.284,0.0,0.0,0.0,0.0,820.0,9.804,50.8326,455.7199996667,339.846,22405.75176
1087,RegionF,84.6253333333,386.554667,1012.13,405.2,316.06,0.2615,254.0028,220.0,447.7342,0.0,0.0,0.0,0.0,850.0,34.0028,66.4217,471.1800003333,344.3958,33388.73456
1088,RegionA,19.1276666667,384.072333,1059.81,728.89,0.0,0.6099,479.0016,0.0,994.4916,0.0,0.0,0.0,0.0,350.0,479.0016,292.1431,403.1999996667,65.3184,349139.476224
1088,RegionB,19.1133333333,374.486667,1059.81,698.52,0.0,0.5706,451.656,0.0,980.106,0.0,0.0,0.0,0.0,320.0,451.656,257.7149,393.6000003333,79.70399999999995,315490.74912
1088,RegionC,26.2786666667,362.521333,1059.81,678.28,0.0,0.5411,439.9661,0.0,963.2321,0.0,0.0,0.0,0.0,300.0,439.9661,238.0656,388.79999966670005,96.5779,298420.20630799996
1088,RegionD,91.016,376.864,1059.81,435.31,339.54,0.4132,365.3207,180.0,646.2443,0.0,0.0,0.0,0.0,900.0,185.3207,150.9505,467.88,233.5657,97910.55391699998
1088,RegionE,57.036,373.184,1059.81,384.69,300.06,0.2164,193.599,220.0,495.634,0.0,0.0,0.0,0.0,820.0,-26.401,41.8948,430.22,344.17599999999993,8462.399309999993
1088,RegionF,96.0186666667,328.441333,1059.81,404.94,315.85,0.2558,237.1882,220.0,537.934,0.0,0.0,0.0,0.0,850.0,17.1882,60.6728,424.4599996667,301.876,26559.989707999994
1089,RegionA,22.7426666667,372.867333,1089.78,728.43,0.0,0.5973,465.8378,0.0,1021.5443,0.0,0.0,0.0,0.0,350.0,465.8378,278.2449,395.6099996667,68.23569999999995,339330.228654
1089,RegionB,14.456,379.144,1089.78,698.08,0.0,0.5587,447.5302,0.0,1005.9502,0.0,0.0,0.0,0.0,320.0,447.5302,250.0351,393.6,83.82979999999998,312411.882016
1089,RegionC,32.8786666667,355.921333,1089.78,677.84,0.0,0.5298,435.8,0.0,989.036,0.0,0.0,0.0,0.0,300.0,435.8,230.8869,388.7999996667,100.74400000000003,295402.672
1089,RegionD,106.08,335.04,1089.78,435.03,339.32,0.4046,340.0424,180.0,685.1888,0.0,0.0,0.0,0.0,900.0,160.0424,137.5811,441.12,224.59119999999996,86851.04527199999
1089,RegionE,62.3983333333,387.991667,1089.78,384.45,299.87,0.2119,181.6878,220.0,488.4803,0.0,0.0,0.0,0.0,820.0,-38.3122,38.4996,450.3900003333,381.2997,3878.4747100000095
1089,RegionF,136.9693333333,312.830667,1089.78,404.68,315.65,0.2505,260.2192,220.0,558.7532,0.0,0.0,0.0,0.0,850.0,40.2192,65.1849,449.8000003333,311.0268,35862.505856
1090,RegionA,18.0613333333,375.448667,1100.0,727.96,0.0,0.5863,459.5213,0.0,1028.2828,0.0,0.0,0.0,0.0,350.0,459.5213,269.4173,393.5100003333,71.71720000000005,334513.12554800004
1090,RegionB,18.2446666667,375.355333,1100.0,697.63,0.0,0.5485,443.6856,0.0,1012.3256,0.0,0.0,0.0,0.0,320.0,443.6856,243.3616,393.5999996667,87.67439999999999,309528.385128
1090,RegionC,35.0133333333,353.786667,1100.0,677.41,0.0,0.5201,431.9179,0.0,995.3739,0.0,0.0,0.0,0.0,300.0,431.9179,224.6405,388.80000033330003,104.62609999999995,292585.504639
1090,RegionD,108.0676666667,311.122333,1100.0,434.76,339.11,0.3972,319.2551,180.0,702.6919,0.0,0.0,0.0,0.0,900.0,139.2551,126.8081,419.18999966670003,217.30809999999997,77759.54727600001
1090,RegionE,84.9866666667,308.353333,1100.0,384.2,299.68,0.208,144.6092,220.0,532.9342,0.0,0.0,0.0,0.0,820.0,-75.3908,30.0787,393.3399996667,347.06579999999997,-10370.745360000015
1090,RegionF,110.5613333333,316.358667,1100.0,404.42,315.45,0.2459,254.8285,220.0,592.6401,0.0,0.0,0.0,0.0,850.0,34.8285,62.6623,426.92000033330004,287.35990000000004,33658.74197
1091,RegionA,14.32,364.52,1089.78,727.5,0.0,0.5777,439.2128,0.0,1017.5588,0.0,0.0,0.0,0.0,350.0,439.2128,253.7332,378.84,72.22119999999995,319527.31200000003
1091,RegionB,13.24,377.69,1089.78,697.19,0.0,0.5405,437.3968,0.0,999.4213,0.0,0.0,0.0,0.0,320.0,437.3968,236.413,390.93,90.3587,304948.674992
1091,RegionC,27.2703333333,361.529667,1089.78,676.98,0.0,0.5125,428.5843,0.0,981.8203,0.0,0.0,0.0,0.0,300.0,428.5843,219.6494,388.80000033330003,107.9597,290142.999414
1091,RegionD,89.56,293.16,1089.78,434.48,338.89,0.3914,288.4358,180.0,708.3342,0.0,0.0,0.0,0.0,900.0,108.4358,112.8938,382.72,201.44579999999996,64319.386384
1091,RegionE,83.51,302.06,1089.78,383.96,299.49,0.205,133.0859,220.0,520.9034,0.0,0.0,0.0,0.0,820.0,-86.9141,27.2826,385.57,348.87659999999994,-14788.137836000002
1091,RegionF,97.362,288.168,1089.78,404.17,315.25,0.2423,236.2071,220.0,616.364,0.0,0.0,0.0,0.0,850.0,16.2071,57.233,385.53,253.41599999999994,26112.823607
1092,RegionA,33.896,332.304,1059.81,727.03,0.0,0.5721,422.2015,0.0,987.6415,0.0,0.0,0.0,0.0,350.0,422.2015,241.5415,366.2,72.1685,306953.156545
1092,RegionB,12.842,335.618,1059.81,696.74,0.0,0.5352,387.636,0.0,977.025,0.0,0.0,0.0,0.0,320.0,387.636,207.4628,348.46,82.78499999999997,270081.50664000004
1092,RegionC,30.5466666667,313.063333,1059.81,676.54,0.0,0.5075,376.5095,0.0,962.1377,0.0,0.0,0.0,0.0,300.0,376.5095,191.0786,343.6099996667,97.67229999999995,254723.73713
1092,RegionD,61.36,292.91,1059.81,434.2,338.68,0.3875,264.8326,180.0,691.177,0.0,0.0,0.0,0.0,900.0,84.8326,102.6226,354.27000000000004,188.63299999999992,54027.91492
1092,RegionE,71.312,279.331,1059.81,383.71,299.29,0.203,118.342,220.0,519.8482,0.0,0.0,0.0,0.0,820.0,-101.658,24.0234,350.64300000000003,319.9617999999999,-20434.791180000007
1092,RegionF,83.6066666667,271.493333,1059.81,403.91,315.05,0.2399,221.8633,220.0,610.6963,0.0,0.0,0.0,0.0,850.0,1.8633,53.225,355.0999996667,229.1137,20301.80550300001
1093,RegionA,33.1213333333,283.582667,1012.13,726.56,0.0,0.5697,363.8549,0.0,948.4345,0.0,0.0,0.0,0.0,350.0,363.8549,207.2881,316.70400033330003,63.69550000000004,264362.41614399996
1093,RegionB,6.5653333333,321.067667,1012.13,696.29,0.0,0.5329,363.1419,0.0,932.9673,0.0,0.0,0.0,0.0,320.0,363.1419,193.5183,327.63300033329995,79.16269999999997,252852.073551
1093,RegionC,28.86,300.956,1012.13,676.11,0.0,0.5054,360.0307,0.0,917.0146,0.0,0.0,0.0,0.0,300.0,360.0307,181.9595,329.81600000000003,95.11540000000002,243420.35657700003
1093,RegionD,72.233,252.787,1012.13,433.92,338.46,0.3859,241.7201,180.0,657.8245,0.0,0.0,0.0,0.0,900.0,61.7201,93.2798,325.02,174.30550000000005,43964.38579200001
1093,RegionE,85.264,253.696,1012.13,383.46,299.1,0.2022,116.9977,220.0,485.4277,0.0,0.0,0.0,0.0,820.0,-103.0023,23.6569,338.96,306.7023,-20938.061958000006
1093,RegionF,111.4766666667,220.894333,1012.13,403.65,314.85,0.2389,210.1926,220.0,580.2114,0.0,0.0,0.0,0.0,850.0,-9.8074,50.215,332.37099966669996,211.91859999999997,15577.242989999999
1094,RegionA,29.544,279.497,950.0,726.1,0.0,0.5707,354.6246,0.0,887.4192,0.0,0.0,0.0,0.0,350.0,354.6246,202.3843,309.041,62.580799999999954,257492.92206
1094,RegionB,4.328,304.842,950.0,695.84,0.0,0.5339,342.2512,0.0,874.8717,0.0,0.0,0.0,0.0,320.0,342.2512,182.7279,309.16999999999996,75.12829999999997,238152.07500799999
1094,RegionC,35.392,280.736,950.0,675.67,0.0,0.5063,344.6427,0.0,858.3861,0.0,0.0,0.0,0.0,300.0,344.6427,174.4926,316.128,91.61389999999994,232864.733109
1094,RegionD,83.932,228.22,950.0,433.64,338.24,0.3866,231.7417,180.0,602.1871,0.0,0.0,0.0,0.0,900.0,51.7417,89.5913,312.152,167.8129,39609.270788
1094,RegionE,73.008,251.123,950.0,383.22,298.91,0.2025,119.1649,220.0,444.0012,0.0,0.0,0.0,0.0,820.0,-100.8351,24.1309,324.131,285.9988,-20093.827022000005
1094,RegionF,109.724,214.963,950.0,403.39,314.64,0.2393,206.1762,220.0,523.8238,0.0,0.0,0.0,0.0,850.0,-13.8237,49.338,324.687,206.1762,13948.61731799999
1095,RegionA,54.9813333333,231.791667,877.65,725.63,0.0,0.575,329.4678,0.0,819.9742,0.0,0.0,0.0,0.0,350.0,329.4678,189.444,286.7730003333,57.67579999999998,239071.719714
1095,RegionB,5.0653333333,273.302667,877.65,695.4,0.0,0.5379,308.5375,0.0,810.3907,0.0,0.0,0.0,0.0,320.0,308.5375,165.9623,278.36800033329996,67.25929999999994,214556.9775
1095,RegionC,45.78,235.863,877.65,675.24,0.0,0.51,307.4445,0.0,796.4272,0.0,0.0,0.0,0.0,300.0,307.4445,156.7967,281.64300000000003,81.2228,207598.82418
1095,RegionD,63.7693333333,228.637667,877.65,433.36,338.02,0.3895,217.4656,180.0,540.8346,0.0,0.0,0.0,0.0,900.0,37.4656,84.7028,292.4070003333,156.81539999999995,33397.292416000004
1095,RegionE,51.5466666667,246.423333,877.65,382.97,298.72,0.204,120.2014,220.0,405.3889,0.0,0.0,0.0,0.0,820.0,-99.7986,24.5211,297.9699996667,252.2611,-19684.869842
1095,RegionF,97.4063333333,197.483667,877.65,403.13,314.44,0.2411,186.4895,220.0,469.6292,0.0,0.0,0.0,0.0,850.0,-33.5105,44.9626,294.8900003333,188.02079999999995,6002.712134999994
1096,RegionA,30.22,220.688,800.0,725.17,0.0,0.5822,289.2783,0.0,750.5525,0.0,0.0,0.0,0.0,350.0,289.2783,168.4179,250.908,49.44749999999999,209775.944811
1096,RegionB,5.5733333333,251.686667,800.0,694.95,0.0,0.5446,286.1827,0.0,738.8817,0.0,0.0,0.0,0.0,320.0,286.1827,155.8551,257.2600003333,61.11829999999998,198882.66736500003
1096,RegionC,36.7616666667,218.058333,800.0,674.81,0.0,0.5164,279.2181,0.0,727.5665,0.0,0.0,0.0,0.0,300.0,279.2181,144.1882,254.8199996667,72.43349999999998,188419.16606099997
1096,RegionD,72.271,174.332,800.0,433.09,337.81,0.3944,184.3467,180.0,488.6949,0.0,0.0,0.0,0.0,900.0,4.3467,72.7063,246.603,131.30509999999998,19032.91230299999
1096,RegionE,22.7226666667,217.087333,800.0,382.73,298.53,0.2066,107.9145,220.0,388.152,0.0,0.0,0.0,0.0,820.0,-112.0855,22.2951,239.8099996667,191.848,-24374.483414999988
1096,RegionF,120.3093333333,133.173667,800.0,402.87,314.24,0.2441,158.3739,220.0,416.4505,0.0,0.0,0.0,0.0,850.0,-61.6261,38.6591,253.4830003333,163.54950000000002,-5328.706907000007
1097,RegionA,30.8193333333,204.130667,722.35,1050.82,0.0,0.5917,227.3921,0.0,677.5596,0.0,0.0,0.0,45.0,301.087,227.3921,134.5479,234.95000033329998,44.79039999999998,238948.16652199998
1097,RegionB,9.2456666667,239.024333,722.35,1007.04,0.0,0.5536,237.2799,0.0,664.9654,0.0,0.0,0.0,40.5,275.9783,237.2799,131.3582,248.26999966670002,57.38459999999998,238950.350496
1097,RegionC,36.9533333333,209.286667,722.35,977.85,0.0,0.5249,233.1867,0.0,653.9755,0.0,0.0,0.0,38.25,258.4239,233.1867,122.3997,246.2400003333,68.37450000000001,228021.61459500002
1097,RegionD,53.4433333333,211.576667,722.35,627.57,489.5,0.4009,17.7316,180.0,402.856,0.0,0.0,0.0,182.0,704.3011,-162.2684,7.1086,265.0200003333,139.49400000000003,-76982.179788
1097,RegionE,11.5213333333,220.228667,722.35,554.6,432.59,0.21,0.0,220.0,329.5261,0.0,0.0,0.0,116.8636,694.3402,-220.0,0.0,231.7500003333,172.82390000000004,-95169.79999999999
1097,RegionF,92.2133333333,149.146667,722.35,583.79,455.36,0.2481,0.0,220.0,343.6996,0.0,0.0,0.0,147.8768,690.9927,-220.0,0.0,241.3600003333,158.65040000000005,-100179.2
1098,RegionA,45.7493333333,168.780667,650.0,1050.16,0.0,0.603,205.5174,0.0,610.9019,0.0,0.0,0.0,45.0,252.1739,205.5174,123.927,214.5300003333,39.098100000000045,215826.15278400003
1098,RegionB,6.5513333333,244.718667,650.0,1006.4,0.0,0.5641,242.7441,0.0,594.0296,0.0,0.0,0.0,40.5,231.9565,242.7441,136.932,251.2700003333,55.97040000000004,244297.66224
1098,RegionC,40.005,196.935,650.0,977.23,0.0,0.5349,224.9666,0.0,586.2394,0.0,0.0,0.0,38.25,216.8478,224.9666,120.3347,236.94,63.760599999999954,219844.110518
1098,RegionD,44.1586666667,190.431333,650.0,627.18,489.2,0.4085,0.0,180.0,348.3885,0.0,0.0,0.0,178.6637,512.1895,-180.0,0.0,234.5899996667,121.61149999999998,-88056.0
1098,RegionE,8.02,247.9,650.0,554.25,432.31,0.214,0.0,220.0,254.055,0.0,0.0,0.0,143.955,539.5499,-220.0,0.0,255.92000000000002,175.945,-95108.2
1098,RegionF,82.3256666667,117.484333,650.0,583.42,455.07,0.2529,0.0,220.0,295.5079,0.0,0.0,0.0,119.2666,562.749,-220.0,0.0,199.8099996667,134.4921,-100115.4
1099,RegionA,42.231,186.189,587.87,1049.5,0.0,0.6152,223.9686,0.0,548.4716,0.0,0.0,0.0,45.0,203.2609,223.9686,137.7855,228.42,39.39840000000004,235055.04570000002
1099,RegionB,8.284,226.416,587.87,1005.77,0.0,0.5755,226.3581,0.0,537.8831,0.0,0.0,0.0,40.5,187.9348,226.3581,130.2691,234.7,49.98689999999999,227664.18623700002
1099,RegionC,44.1253333333,210.254667,587.87,976.61,0.0,0.5457,246.8807,0.0,521.9563,0.0,0.0,0.0,38.25,175.2717,246.8807,134.7228,254.38000033330002,65.91369999999995,241106.160427
1099,RegionD,51.926,200.974,587.87,626.78,488.89,0.4167,12.9508,180.0,279.1088,0.0,0.0,0.0,182.0,316.4906,-167.0492,5.3966,252.89999999999998,128.76120000000003,-79882.897576
1099,RegionE,30.7533333333,205.516667,587.87,553.9,432.04,0.2183,0.0,220.0,205.4344,0.0,0.0,0.0,132.9019,396.6447,-220.0,0.0,236.2700003333,162.4356,-95048.8
1099,RegionF,91.3333333333,156.806667,587.87,583.05,454.78,0.258,0.0,220.0,196.2867,0.0,0.0,0.0,143.5545,408.3894,-220.0,0.0,248.1400003333,171.5833,-100051.59999999999
1100,RegionA,47.2453333333,209.974667,540.19,1048.84,0.0,0.6274,260.5774,0.0,498.5204,0.0,0.0,0.0,45.0,154.3478,260.5774,163.4862,257.2200003333,41.66960000000006,273304.000216
1100,RegionB,5.9836666667,232.746333,540.19,1005.14,0.0,0.5869,233.4427,0.0,491.8472,0.0,0.0,0.0,40.5,143.913,233.4427,137.0075,238.7299996667,48.34280000000007,234642.595478
1100,RegionC,30.2086666667,222.101333,540.19,976.01,0.0,0.5565,247.264,0.0,477.5162,0.0,0.0,0.0,38.25,133.6957,247.264,137.6024,252.3099996667,62.67380000000003,241332.13664
1100,RegionD,46.52,186.59,540.19,626.39,488.58,0.425,0.0123,180.0,243.8215,0.0,0.0,0.0,182.0,120.7917,-179.9877,0.0052,233.11,116.36850000000007,-87936.69540299999
1100,RegionE,76.1816666667,149.388333,540.19,553.56,431.78,0.2226,0.0,211.8108,173.2998,0.0,0.0,0.0,126.8831,260.2112,-211.8108,0.0,225.56999966669997,155.07940000000008,-91455.66722399999
1100,RegionF,76.9443333333,171.295667,540.19,582.69,454.5,0.2631,0.0,200.0029,163.6388,0.0,0.0,0.0,138.7165,259.2319,-200.0029,0.0,248.2400003333,176.54830000000004,-90901.31805
1101,RegionA,46.056,225.464,510.22,1048.19,0.0,0.6387,277.5658,0.0,466.2338,0.0,0.0,0.0,45.0,105.4348,277.5658,177.2813,271.52,43.98620000000005,290941.69590200006
1101,RegionB,4.4933333333,253.666667,510.22,1004.52,0.0,0.5975,255.7386,0.0,457.9426,0.0,0.0,0.0,40.5,99.8913,255.7386,152.8038,258.1600003333,52.2774,256894.538472
1101,RegionC,22.254,261.606,510.22,975.4,0.0,0.5666,282.966,0.0,439.7092,0.0,0.0,0.0,38.25,92.1196,282.966,160.3285,283.86,70.51080000000002,276005.0364
1101,RegionD,56.468,214.182,510.22,626.0,488.28,0.4326,185.3772,180.0,197.8014,0.0,0.0,0.0,28.6363,90.0,5.3772,80.1942,270.65,132.41860000000003,28155.727199999994
1101,RegionE,85.98,200.73,510.22,553.21,431.5,0.2266,0.0,172.2088,140.8981,0.0,0.0,0.0,161.2744,86.7979,-172.2088,0.0,286.71,197.11310000000003,-74308.0972
1101,RegionF,87.5306666667,174.299333,510.22,582.33,454.22,0.2678,0.0,175.3635,143.4792,0.0,0.0,0.0,141.1468,107.4611,-175.3635,0.0,261.8299996667,191.37730000000005,-79653.60897
1102,RegionA,46.624,241.746,500.0,650.2,0.0,0.6483,342.5836,0.0,398.89,54.3941,0.0,54.3941,0.0,156.0213,342.5836,222.0969,288.37,46.71590000000003,222747.85672
1102,RegionB,6.5383333333,294.641667,500.0,623.11,0.0,0.6065,345.6041,0.0,389.5111,49.5,0.0,49.5,0.0,145.9263,345.6041,209.6089,301.1800003333,60.9889,215349.370751
1102,RegionC,10.8,274.24,500.0,605.05,0.0,0.5751,322.5513,0.0,382.4461,46.75,0.0,46.75,0.0,135.5971,322.5513,185.4992,285.04,70.8039,195159.664065
1102,RegionD,61.1216666667,222.698333,500.0,388.32,302.89,0.4392,227.056,160.0572,130.9559,72.7533,0.0,72.7533,0.0,158.3881,66.9988,99.723,283.81999966669997,136.23360000000005,39690.66061200001
1102,RegionE,103.64,184.06,500.0,343.16,267.66,0.23,161.8312,132.9707,108.7942,60.4412,0.0,60.4412,0.0,143.6127,28.8605,37.2212,287.7,197.79390000000006,19943.057030000004
1102,RegionF,88.962,201.008,500.0,361.22,281.75,0.2719,150.9874,124.3992,101.7812,56.5451,0.0,56.5451,0.0,160.6135,26.5882,41.0535,289.97,217.2745,19490.194028000005
1103,RegionA,48.692,264.468,510.22,649.81,0.0,0.6555,372.0341,0.0,404.4881,55.0,0.0,55.0,0.0,207.1713,372.0341,243.8683,313.16,50.73190000000005,241751.47852099998
1103,RegionB,25.3103333333,281.219667,510.22,622.74,0.0,0.6132,351.7432,0.0,398.6477,49.5,0.0,49.5,0.0,191.9613,351.7432,215.6889,306.5300003333,62.07230000000004,219044.560368
1103,RegionC,7.752,317.048,510.22,604.69,0.0,0.5815,367.5437,0.0,382.7897,46.75,0.0,46.75,0.0,179.0746,367.5437,213.7266,324.8,80.68030000000005,222249.99995300002
1103,RegionD,107.31,215.47,510.22,388.08,302.7,0.4441,260.791,157.4552,128.8269,71.5705,0.0,71.5705,0.0,225.6644,103.3359,115.8173,322.78,152.36740000000006,53546.08224
1103,RegionE,124.205,214.585,510.22,342.96,267.51,0.2326,190.5694,122.0128,99.8287,55.4604,0.0,55.4604,0.0,195.7454,68.5565,44.3264,338.79,232.9181,32718.037295999995
1103,RegionF,81.536,260.404,510.22,361.01,281.59,0.2749,172.6518,109.3875,89.4989,49.7216,0.0,49.7216,0.0,207.3518,63.2643,47.462,341.94,261.612,31526.600193000006
1104,RegionA,63.3906666667,277.379333,540.19,469.03,0.0,0.6598,422.8348,0.0,429.9853,55.0,18.0,73.0,0.0,275.0613,422.8348,278.9864,340.76999966669996,55.20470000000006,198322.20624399997
1104,RegionB,43.242,303.228,540.19,449.48,0.0,0.6173,413.7743,0.0,420.5298,49.5,16.2,65.7,0.0,253.0623,413.7743,255.4229,346.47,70.16020000000003,185983.272364
